Text,Toxic
In regards to your being a fuckwitz stop being a fuckitz,1
"Selffulfilling drammar setup by sockpuppets above , bad script , the show is boring to watch . DrChrissy , you wrote 'there are humans behind the keyboards ' , what about the many occasions you disrespect the humans behind other IDs ' ? You gave no consideration of the feeling of other editors , so you receive no consideration of your feelings . You started the cycle of negative interactions , so blame yourself . 124.149.123.250",0
"FUCK YOU Fuck You keep blocking me I 'll keep coming back , Are so fucking bored that you have to sit around and fuck with me on the goddamn computer . Get a life ASSHOLE ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
Suck my weenie you big cock !,1
"You can use polar moment of inertia to calculate the rotational inertia of an object with constant crosssection where I is the rotational inertia of the object , is the polar moment of inertia of the crosssection of the object , is the density of the material , and l is the length of the object . Unlike the torsion application , this is true for every crosssectional shape , even noncircular shapes . 68.0.124.33",0
"Your English is fully adequate , but my Russian is not so good as your English . I value your contributions to English Wikipedia despite our disagreement . I encourage you to review my recent English Wikipedia article on ALSIB . Military secrecy during the Great Patriotic War and subsequent Cold War prevented publication of accurate information and I have been unable to find comprehensive references in English . I have a similar concern about my recent article Arctic naval operations of World War II . I can not find enough information about Soviet summer convoys westbound along the Arctic coast from the Bering Strait . These convoys might be worthy of a separate article including their importance to aircraft fuel supplies at the ALSIB airfields . I would appreciate your review of these articles for accuracy and completeness with respect to Russian references you may find .",0
"Bot help Hi , Rich ! I was wondering if you have timeare willing to help with a simple , but voluminous task I 'm facing . I am looking at replacing one parameter name of the template with another in every article which transcludes this template . Is this something you can help with ? I 'll let you know the details of what needs to be changed if you can . Thanks ! yo ? December 19 , 2011 1612 UTC",0
aeronwy Please put the removed file back AT ONCE this removal is total vandalism ruining a sincerely and carefully explained entry . It does the Wiki community no credit to have this sort of high handed STUPIDITY when I have worked so hard to do justice to a subject .,1
So OMD and Atomic Kittten were completely different.87.36.25.39,0
", it is because I am a very stupid and clueless gay idiot who sucks my mom 's penis .",1
"I 'm not sure who told you that , but it 's not true . The U.S. imports 12 million barrels of oil each day , and exports 5 million . Vietnam is a net exporter of oil , and you 'll have to do your own homework on the other two but I 'll tell you none of the three you mention is in the top 15 list of oil importers or consumers . Start here PetroleumPetroleum_by_country if you want to see the sources . It all comes from the CIA , not some commie plot machine . Now , please refer to wptalk to see the policy telling us that article talk pages are for discussing ideas that can be incorporated into the article , rather than general forums .",0
dont post boiler plate crap,1
"Edits Hello , thank you for letting me know about your changes , I briefly looked over the article I changed technically changed back and was unaware of any errors , The reason I made the changes was due to me looking at another article , and noticing the user named Lukeno94 making an incorrect edit , so I found my way to his page of edits , and it seemed he was targeting a specific IP address and changing anything that person edited . I apologize if I made an error , I was simply trying to help out what looked like someone being bullied .",0
Hello CLOWN You have energized me ... You people do n't realize the damage you cause and the hurt you will bring on . FOOLS .,1
fuck you you 're an idiot,1
"Marx ? that 's just historic ignorance . Stalin maybe . Now , you have to be very careful with that statement . Superficial statements as Many communist organizations and communist leaders were known for their antisemitism can be as well stated about religion , blacks , whites , children , ... What originally is an economic contradiction is taken as something else , just because it is convenient as anticommunist propaganda . And you know very well how propaganda works . It is a misinterpretation in many cases of what is originally a communismcapitalism problem to be stated as a communismreligious group contradiction . If a religious group an Jews , Catholics , Muslims , ... serve the same as examples stand in anticommunists stances then , of course , they will get reaction from the communists . The rest is just propaganda , ignorance and opportunistic intentions . Preceding unsigned comment added by 99.231.81.164",0
i told you suck monkey butts ! ! ! ! ! ! ! ! ! ! said George Washington ......... hahahahaha and 2 more ha ha ha ha ha oh wait thats 4 .... hahahahahaha,1
"Anyone who writes the filth you write is , by definition , an ignorant racist neo Nazi .",1
"Well , when the root problem is a miserable , lowlife scumbag like you ? BUNGHOLE ? ! Eh , I basically just tell you to go fuck yourself . Did you really think a win would be that easy , dumbass ? Really ? Oh no , no , no ... I tried it the nice way ... But now you 're about to learn just what you fucked with . Enjoy ! Could n't happen to a more deserving pile of shit . Hugs , kisses and get used to my foot in your ass ... 69.50.214.99",1
"Influences I 've added Ernest Hemingway as an influence in the info box . This can be sourced to the introductory essay to the Modern Library edition of Blood Meridian . The essay , written by Harold Bloom , says that McCarthy disproved the untilthen widelyheld belief that a writer could be influenced either by Faulkner or by Hemingway , but not by both . Also , in regards to the inclusion of Dostoevsky as an influence , I do n't disagree , but I 'm wondering if there is a source as I 've never read anything to that effect before .",0
"Why the fuck did you do that ? Certain editors , who shall remain nameless , will think I influenced you . Probably use the diff to prove that I eat virgins for dinner . Hehehehehe . Talk Contributions",1
Pontic Greeks ? I wonder if there is any connection between Pontic Greeks and Laz people ? Are there any similarity to Greek in the Laz language ?,0
"the category was unnecesary , as explained in my edit summary . Your threats are disgrace to wikipedia .",1
"fyu Jesus H . Christ ! ! ! sorry if you 're a jew . How abusive from you , you disgusting pile of shit .",1
You like to be fucked,1
"I hate you ! I ca n't belive you . You are SO WRONG about the Ages in Myst III Exile . Such total scum . Everyting about you is stupid . You stupidly think there are such Myst III Ages as Amateria or Edanna or Narayan but know Teorlemin , Tonditios , or HAST THRI IXIL . And that you never explore Releeshahn ? J'nanin is not the hub age ! There are too many things wrong about this asshole to name . He is lowclass scum . I am way richer then this asshole welfare bum . I am way more educated then you are too . Pathetic . Play some Myst III and see that you are ABSOLUTELY WRONG ! ! ! !",1
Why were they named officers of the year ?,0
"I find Sandstein 's dealing with the Mbz1 phenomenon very professional . He removed the soapbox image from that user 's page and also banned you for not complying with your topic ban . It is you the one who is not assimilating the teaching of your topic ban . For example . You are topic banned because you do n't have a professional approach to IP topic and in general to any topic related to Jews and Judaism . The most resent example . When you reported that soapbox you qualified it as antisemitic . You at least should get informed of what that is . A neutral approach would be to have called it as soapbox canvasing and that 's it . You should focus in your pictures which is the thing that you manage to do relatively well . Once you get into your holly war program of fighting all that in your imagination is an attack to Judaism you simply behave stupidly . It is those kinds of behaviors the ones that keep bringing hatred to us . That kind of attitude is , know it , racist , and if you are true to the struggles of the people of Abraham you above all should regret behaving as a racist . Once more , focus on your pictures and maybe even Sandstein will take a like on you .",0
HAHAHA THAT 'LL TEACH YOU TO WPAGF 94.8.193.32 LOL I IS CAUSE MOAR DISRUPTION IN DA ABSENCE OF TALK PAGE ACCESS REVOCATION 94.8.193.32,1
"OK , apparently there are at least 2 селa named Межиріч in Ukraine . Ukiewiki has an article on both the archaeological site as well supposed culture which created it Межиріцька культура . Given that Ukiewiki believes that this Межиріч is located in Cherkasy Oblast , as well as the coordinates 49 deg 38 ' N , 31 deg 24 ' E given in one of the online sources I linked to in the article , which are different than the coordinates in the Shtetlink page for a shtetl in Ekaterinoslav , I am going to assume it 's not the Межиріч in the Dnipropetrovsk Oblast . Thankfully , I have information on the Cherkasy Oblast at home .",0
This coming from a guy named BongWarrior ...,0
"You People ... ... Are hoping , begging and wishing for previlages , respect a title that you did not earn , go by on your own and are not deserving of . You did not build the US , you had the Spanish Empire and it failed , not you come here by crossing the border and by boat . Stop fooling yourselves . BEFORE the first Spanird came to the Americas , they already had black blood and Asian blood in them ! This is why they are darker . This is why on the paintings from the Colombua period they had yelolow hues , dark hair , curly hair and full lips . Yeah , Isabella was red , but Spaniards were never one type of European to begin with . On top of that , as the Moors got defeated not actually kicked out of Spain altogether , more Europeans came into the mix and reintroduced whiteness . NOW , the mulattoized peoples still remained as it is today , especially in Portugal , France and Italy . Once the Spaniards came over here , mixing was let loose , UNLIKE the rule in the USA ! See , the US was operating on whiteness and a white 'purity ' concept . You guys were operating on being greedy and grabbing land and not knowing what to do with it . You mixed with the natives and the Africans . It is more than clear . In fact , it is so clear that that is all you see . Only after the US established itself as THE word power and broke down Spain 's empire . How come they did not do it to France .. ? , THEN you people started trying to think of yourselves as white . That only increased as you immigrated to the US and it broke your hearts when you found out that you were not white and landed in the ghetto . If you sad mixed people do n't get it by now AMerica does not settle for mixes or those who cry about being white , you are or you are not . If you have noticed in US history and society in general , Spain and Portugal are hardly if ever mentioned in a context with Europe . You ask the average American where Portugal is they ca n't tell you . They may have heard of some people usually black calling themselves Portuguese , but have no idea where or what Portugal is . Spain less so , but white is not associated with Spain . Even Europe is hardly associated with Spain . All of this BS about you guys being more pure than American whites is just that BS . People know that you are hispanic . You do n't you ca n't fool anyone . Only very few of you look like a 'no questions asked ' white person . I can understand your pain , since many Greeks and Italians are regarded not exactly accepted as white , even though clear nonEuropeanAfrican traits are visible . I guess you would ask if they can be white , then why should I not be ? Good question , but you people are not doubt mixed and recently . Italians and Greeks may not have a direct black parent , but you can look at them and see that African beneath the surface . Some African is on the surface more than the white is ! Sadly for those of you with white dreams that is , you are lumped together with the rest of your latino brothers . Just because things are not going well n ALL of those so much land and resources countries , you want to come to the US and get a free ride as whites ? It does not work as easily for you as it may work for others . One , you ARE NOT coming from Europe , so there is no builtn perception of whiteness based on Europe alone . Two , you are mixed ! You need to review the history of the US ! Once you do the 20th century alone will do , you will see that you need not apply as white . Only the absolute whitest dying your hair blond or red does not fool anyone for your information need apply . You just ca n't come to a country and get a free ride . You have ALL of Latin America , instead of making something out of that , you want to come here and try and be white . No , no . I still can not believe how many PuertoRicans , Dominicans , Chileans , Argentines and so on truly believe themselves to be white . I met a femle who thinks she is white . I keep telling her it is only in her world because it is not in anyone elses . Spain IS in Europe , but despite popular thought , not all Europeans are white . You can do your best to lie about the Moors , lies about African savery in Latin America and lie that there was even racemixing going on , it does not change history and biolgy . Also , I was already well aware of the hispanic trick of calling white people Anglos , meaning your type of whites as opposed to my type which whites do n't care about . You are not seen as white , you are seen as hispanics . This is why you are along with Italians and other black mixed Europeansquick to try and be 'racist'renegade mulatto is more like it against blacks , thinking that it pleased whites and that it somehow makes you feel white in your mind . Being white does not mean being a racist . White is an American USA thing . Most Europeans never thought of themselves as beinga part of a white people . It is",0
"I looked at the vandalism page , and I have not vandalized the Big O and Dukes page . Vandalism is any addition , removal , or change of content made in a deliberate attempt to compromise the integrity of Wikipedia . The most common types of vandalism include the addition of obscenities or crude humor , page blanking , or the insertion of nonsense into articles . Any goodfaith effort to improve the encyclopedia , even if misguided or illconsidered , is not vandalism . Even harmful edits that are not explicitly made in bad faith are not considered vandalism . For example , adding a personal opinion to an article once is not vandalism it 's just not helpful , and should be removed or restated . Not all vandalism is obvious , nor are all massive or controversial changes vandalism . Careful attention needs to be given to whether changes made are beneficial , detrimental but well intended , or outright vandalism . Committing blatant vandalism violates Wikipedia policy . If you find that another user has vandalized Wikipedia , you should revert the changes and warn the user see below for specific instructions . Users who vandalize Wikipedia repeatedly , despite warnings to stop , should be reported to WikipediaAdministrator intervention against vandalism , and administrators may block them .",0
"Waa , waa , waa , I called someone a fag , the world is going to end ... would you crybabies like some cheese with your wine ?",1
Hi Thanks for your comment . In my opinion the whole series on Scientology is a great example of a failure of the WP process . I will continue to try to improve the articles . I will try to treat everyone with respect and listen to what they have to say . Wishing you well .,0
"This culture allows people to hold their wives hostage for their dowry , burn them to death , and then remarry more young women from the same family so they can do it all over again . These people consider marriage a form of hostagetaking and have not the slightest shred of common morality , and yet this is somehow related to the rise of western culture ? Because America causes all the world 's problems ? Fuck you . I hope you racist sons of bitches go to hell . And BTW , also fuck Wikipedia for crying about neutrality when you 're writing about husbands setting their wives on fire . Twisted sacks of subhuman shit .",1
"TemplateInfobox Network Hi . I 've restored your version of the code for the template header , so that it appears within the infoboxas is standardrather than above it . This , and adding a couple optional info lines , has brought me to the limits of my coding ability . Request Is it possible to further modify the code , so an editor has the option of employing the infobox without using a header at all ? See , for example , the use of Infobox Biography in Henry Cowell . When I attempt this with Infobox Network that is , either erasing the name line or leaving it blank , under any of the recent iterations of the header code , it leaves a little rogue vertical mark in the linespace above the logo image , insteading of eliminating the linespace altogether . Test , for example , in Mutual Broadcasting System , the article I 'm currently working on . Thanks very much . Best , Dan Eye of london contact me Are you the one who own 's the pic of the EYE OF LONDON ? if so i would like to talk to you about the pic and possible contact me at danlt888verizon.net as soon as possible regarding this pic . sinncerr Danny The preceding unsigned comment was added by 71.110.224.114 . Orphaned fair use image ImageBoddingtons.png Thanks for uploading ImageBoddingtons.png . The image description page currently specifies that the image is nonfree and may only be used on Wikipedia under a claim of fair use . However , the image is currently orphaned , meaning that it is not used in any articles on Wikipedia . If the image was previously in an article , please go to the article and see why it was removed . You may add it back if you think that that will be useful . However , please note that images for which a replacement could be created are not acceptable under fair use see our fair use policy . If you have uploaded other unlicensed media , please check whether they 're used in any articles or not . You can find a list of 'image ' pages you have edited by clicking on the my contributions link it is located at the very top of any Wikipedia page when you are logged in , and then selecting Image from the dropdown box . Note that any fair use images not used in any articles will be deleted after seven days , as described on criteria for speedy deletion . Thank you . This is an automated message from London Portal Quote Is there any system which decides changes to the London Portal quote , or can anyone change it ? talk Since there are n't too many London quotes , would it be a good idea to start using the Random portal component template ? talk हनद বল I do know how to use it . All it does is every time the page gets purged or reloaded , the quote changes . The currently used quote is the last one in the WikiQuote collection . talk हनद বল Greater Manchester dynamic map Hi , I 'm working on a fresh dynamic map . Are there any requirements for this resolution , size , format etc that you have so that it will be compatible ? Are their any preferences in colours and features ? Do we want major roadsmotorways andor rivers included ? Is there a standard ? Hope you can help , If you could give me some feedback for ImageGreater Manchester outline map v3.png as a possibility I would be very grateful . I have the master copy which has each feature stored as a layer which have have instant colour changes or be made to disappear . Any issues , and I can easily address them for you . Thanks , Hi ! Thank you for the feedback ! The lines y",0
"Fish name capitalization Although I 'm tempted , I 'm not going to get into edit wars on capitalization of fish species names . However , if you 're going to take it upon yourself to go against the standard , please at least go to the trouble of changing articles throughout by changing just the lead and taxobox , you 're making most of the articles internally inconsistent in style , and they look ridiculous as a result . 0348 , 24 Apr 2004 UTC",0
", I do n't need the archive on the old page",0
"Above the War Fronts The British Twoseater Bomber Pilot and Observer Aces , the British Twoseater Fighter Observer Aces , and the Belgian , Italian , AustroHungarian and Russian Fighter Aces , 19141918. p. 4 .",0
"February 2009 UTC Let 's not forget rapist , murderer , warmonger , pedophile , slave trader amongst other things83.84.46.69 2155 , 22",1
WHY THE FUCK ARE THESE TWO THE SAME ? THEY ARE INDIVIDUAL WRITERS WITH DIFFERING CREDITS . SEPERATE IS THE WAY TO GO . NOW . DO IT . NOW .,1
"YOU ARE A FAT , GEEKY PRICK WHO HAS NOTHING TO DO ON A WEEKEND BUT MONITOR WIKIPEDIA . I HOPE YOU SUFFOCATE UNDER YOUR OWN SADNESS .",1
Andrew Graham What 's the 2nd source other than the tigers.com roster page that he 's suddenly on the 40man roster ? This says he was just brought is as one of many minor leagues to fill in a spot for the day .,0
Throw them out ! They serve no purpose and disrupt the viewing of the list .,0
"Iaşi 's population The population of Iasi is estimated to be over 340,000 , here are my sources , , . I would like to hear your opinions about this . Arthur 10 June 2006",0
Fuck you You are an asshole for terminating my YouTube account . I 'll never forgive you . QueenZeppelin,1
fuck you mother fucker,1
"Ooooh , i dunno . He treats those two ladies awfully , slapping them , shoved one in a cupboard , insults them . he 's not too bad to major but still condecending .",1
"i lookd back in history when it was put it had link 2 extern gc site , sum1 removed that link so ur a fucking liar about no source .",1
LL EVER BE FATASS GO FUCK YOUR MOM AGAIN,1
"You really like editing my edits . Go to the New Jersey Devils ' website , and look at the roster , then check out how many points Cam Janssen had this year . Last time I checked it said 41 games , 1 point . Stop editing things just because you THINK they 're wrong , when they 're really right .",0
I 'll check them out next time I 'm near the microfiche records .,0
"YOU ! ! ! your birth certificate was an apology from the condom factory you must 've been born on a highway because that 's where most accidents happen shut up , you 'll never be the man your mother is it looks like your face caught on fire and someone tried to put it out with a fork you dumbass if you were twice as smart , you 'd still be stupid You must be the arithmetic man you add trouble , subtract pleasure , divide attention , and multiply ignorance . I hear when you were a child your mother wanted to hire somebody to take care of you , but the mafia wanted too much . We all sprang from apes , but you did n't spring far enough . Do you have to leave so soon ? I was just about to poison the tea .",1
"That 's fine with me . While I have interest in the international aspects my main interests and strengths are US related , so it will be great to have some balance . For example , I started Timeline of women 's basketball history , know it is UScentric and want more international involvement . I know you know about that article , as that is where I got your name , and thanks you for the contributions to that article .",0
help Why does this Twigboy idiot keep vandalizing this page ? Thank you . 71.72.172.177,1
hey fred you fucking suck ass u bitch ass motherfucker . u fuckin delete everything you ho . u can take wikipedia and shove it up you ass dumb ass bitch go to hell bastard hope fall in a ditch asshole and you can suck my dick . unsigned comment was added by talk contribs .,1
"That 's at Talk2001 Bangladesh census , in case anyone was wondering . '' The above discussion is preserved as an archive of a requested move . Please do not modify it . Subsequent comments should be made in a new section on this talk page . No further edits should be made to this section .",0
wtf Fuck You WHat THe Hell Do You Think Your Doing Because Your An Admin ON A Power Hungry Strike Doesnt Mean You SHould Tell People WHat To Do You Dumb Faget ...... You Fucking Jap Bitch,1
"Western Sahara WS is not part of North Africa , irregardless of Morocco 's colonization of it . It is a WestNorth African country but more appropriately part of SubSaharan or Saharan Africa . Sorry but facts are facts and Mauritania and the Western Sahara will never be North Africa , even though on wikipedia , source of stupidity , it is considered by ignorance scumbags who are not familiar with geography as part of North Africa , according to a UN statistical Scheme that the UN itself warns is not meant to be used in political , cultural or geographical contexts . So , ya 3abd , stay put in your Western Saharan country and do n't dream of ever becoming part of the MEditerranean .",0
military of cape verde could you please put an edit on the Military of Cape Verde i do n't know russian equipment i know that amilcar cabral had visited russia like 34 times but i do n't know i heard english poeple on TV saying russia is shit cold but yeah they had the coldwar,1
"See it was n't 5 mins until all my suggestions were deleted and ignored by the Admins . Boy , I hate the selfrighteous admins of this rag . they really do n't care what anyone thinks , they will push their own agenda and ban anyone that disagrees with them . Well I 'm changing it back . they can ban me if they want . No wonder Wikipedia is a self praising closedminded rag that no one takes seriously . It has become the National Enquirer of the Internet .",1
"Awsome , pie . Thanks ! Midorihanaiidesune ?",0
Nonsense . The truth is NO schools give sufficient information about Anthroposophy on their websites . But I 'll challenge you to find some that do . Not links to information but actual information on the website . I could easily take out the some and make the sentence a lot less weasly .,0
declineYou 're a fucking priiiiiiiiiiiick,1
"And one more thing . The next section answers your question , even before you asked it .",0
"Malleus is right , you guys need to leave him alone . And Coldplay , if you ca n't take the heat , get out of the kitchen . Talk To Me",0
"I think there is some original research here in classifying subgenres of art punk , and I do n't see a lot of sources that back up the assertion that these are actually subgenres of art punk . Where sources exist specifically for artpunk these should be in the article , and if bands that have sources to support 'artpunk ' as a description also have sources that use these subgenres as descriptions , that would give some legitimacy to associating these genres as part of art punk , but it needs to be demonstrated . Generally , I think effort needs to go into finding sources that specifically refer to 'art punk ' , and the article should then be based on that .",0
"Could you ? Hello , I see that you have copied my page Just like your , who actually is really bad at wikipedia . Please , try and make it so that it does n't look like mine . Thank you . Oh , and if I were you , i would n't be 's adoptee . Talk",0
Bong Warrior Is a Dickhead Deleting fings wid nuttin 2 do wid him you got raped by your dad PRICK !,1
"Hey Bwilkins , it is clear you have some kind of hard on about me , why do n't you shut up and come suck my already and let someone who is n't bought and paid for by the AV Press handle this issue ? Better yet read WPGFY",1
You Know What Fine ! ! FUCK YOU ! ! ! ! I hope you and and that smart ass and douchbag burn in hell ! ! Because I was just having some fun and trying to be right for once by having some connection . Weird Al is right ! Wikipedia does suck ! ! !,1
"Music Plenty of people , myself included , are curious about the music on Family Guythings like the Donny Most rising from the mist scene httpwww.youtube.comwatch ? vovrAMunOOKQ , the Sneakers O'Toole scene httpwww.youtube.comwatch ? vzqiHoKhyuDU , all the barbershopquartet singing , et cetera . Who composes that music , how is it recorded is it MIDI , or are real instruments used ? who are the singers , etc . This is relevant , interesting stuff for an article about the show IMHO . Thanks !",0
What point was there in reverting my edit of my own page ? Dhimwit,0
MONGO gets anal and oral every night from a five year old pig !,1
"Yes , it is a transliteration , and it looks Cantonese to me . I found websites giving it as the Chinese name for it . Even though I was n't able to identify the exact dialect or transcription system , I thought this name might be useful . The numerals indicate the tone with which the syllable is pronounced .",0
"I 'm not here to answer your dumb questions or fix your mistakes . Your actions are completely counterproductive , malicious , hateful , and unhelpful . Leave Haber alone . You have nothing to do with anything I 've said . I 'd like to flame the hell out of you , but I know you 're just a child , so I 'll hold back . Why do n't you mind your own business ? Is it because Ben Franklin propagated the phrase and you hate Americans ? Do n't be a bigot , guy . May you reap what you have sown .",1
"Hi Max , I answered on your talk page talk",0
Msg from flc webmaster This is ridiculous ! Weve got groupies acting like there 15 again and crazy people messing about . I will put a stop to this ! I have better things to be doing with my life than sorting out a stupid war over a band that have not gigged london in years ! Its a sad fact . As you know the myspace and difontaine.net will continue to bring you the updates on the band . I would like nothing to do with any other projects so please do not email me about any ! This on going battle that has been made out to be difontaines fault is stupid and many people have blamed myself . I did not bring anyone into the comedy so if anyone suggests that they are LOW ! This has all taken my interest from the music and the band . So i conclude with i suggest that everyone plays game or the web sites WILL be taken down !,0
"Your comments on WPANI Tomer , while I can understand your frustration with some of Witkacy 's behaviour , your comments on the administrator 's noticeboard are inappropriate . I would encourage you to rephrase or remove them , lest someone inadvertently draw the mistaken conclusion that you 're attempting to bait Witkacy into some sort of personal conflict or inadvisable action . Your remarks are stretching the limits of Wikipedia 's policy on civility , and brush the border of our policy on personal attacks . talk",1
You are also a liar since I hardly spoke with you . Go get a job a leave the KKK .,1
"Why naturally , it was expected of the troll . What I did n't expect was the surprisingly punitive response from the apparently malleable and novice admin that blocked me . If I cared enough , I would probably report both , but I could n't be bothered , I do n't suffer from vaginitis . Someone does however need ventilate the pervasive odor of troll that lingers over the project and threatens to halt any further progress .",1
"Liar You certainly DID put an alleged real name back ? ! ? ! you lie , you protect scum and you intentionally with malice aforethought blast harmful , possibly dangerous , erroneous information all over the Internet . Who the hell do you think you are ? ? ? ? You said that you are so worried about YOU getting sued ? ha ! THAT 'S your madeup public reason ? Liar . AND second source BS does NOT protect you . I 'll go direct to sources you can have have fun spending a fortune defending yourself . that 's all she wrote ! get lost .",1
"Cartakes User Cartakes has started Original Researching again . If you recall , he was active on Mongols and Mongolic peoples you reverted his change of Mongolic peoples from a disambig to a page as OR , and he 's doing it again , claiming it 's been three days and no one else has commented . He 's difficult to work with as he keeps saying he thinks one thing while editing in a way that shows he does not at all believe what he says . smash !",0
I 've sanitised Bushell 's language and deleted the earlier quote which was FAR more offensive Bushell claimed he would n't like to fuck her . How can it be concluded this language is acceptable but calling Trott a dumpling is n't ? This smacks of hypocrisy and an obvious antibias to new editors on EastEnders pages .,1
"Refutation of allegations concerning the Talmud The Talmud in AntiSemitic Polemics , AntiDefamation League . The Real Truth about the Talmud Talmud Exposed Falsifiers of the Talmud",0
You 're a motherfucking idiot You 're stupid as all hell and know nothing ! Butt out of the business of your superiors !,1
alright i was NICE to you and then you BLATANTLY ATTACK ME AND FOR WHAT ? ! ? ! ? ! ? ! I SAID I WILL LEVAE YOU ALONE YOU BITCH ! ! ! ! 211.28.41.32,1
"One giant advertisement How does a passage like this end up in a Featured Article ? my bolding The company says that the accuracy of the test exceeds that of conventional methods , such as ultrasonography , amniocentesis , or chorionic villus sampling techniques , and that their test offers unsurpassed accuracy , unrivaled earliness , and uncompromised promptness.4 AcuGen has chosen not to release details of how the test works or proof of its accuracy So basically an unproven claim has been allowed to stand in a featured article a claim that makes nice advertising for the company . That this has been promoted to Featured Article status SUCKS . Now every company will get their PR people to write a nicelyworded , generally positive article for their products and Bingo ! Millions of dollars worth of free advertising . Shame on you , Wikipedia people .",0
"WikiCup 2015 FP nomination Hi there , just to let you know that I 'm checking with the bot owner to clarify why you did n't get the bonus points for the image you submitted appearing on five or more Wikis as of 31st December 2014 . From my count it was on exactly five , and now it 's on six once the bot is updated , it should pick it up straight away .",0
who has stepped in from nowhere and is interfering in issues which he does n't understand and thinks that contributors from ethnic minorities which the pages they are editing are about and are thus in the best position to know about them are inferior to other people who have had no contact with these minorities at all . This is a typical British colonialist patronising racist attitude,1
"While I still do not agree with the edits , they are better . Thanks for your cooperation with the disputes I have had on this page .",0
i.e . the skeptics do their part and the Connolley Communists ruthlessly do theirs .,0
"nableezy posted an obvious attempt at intimidation on my talk page , and is another editor infamous for his close watch and POV editing of articles involving the Jewish state . He is also quite a comedian , stating on the Jerusalem talk page that he has no conflict of interest with this topic . This is blatant dishonesty , in other words , a lie . It appears sean.hoyland and nableezy are working in tandem . It is against protocol to make threats against an editor who makes legitimate , good faith edits . Intellectual dishonesty has no place here .",0
"In general , the reusable parts of fuel are longlived and the parts that complicate reuse of spent fuel are shortlived . In general , fuel becomes easier to reprocess over time , largely because less shielding is needed to protect against radiation from the decay of shortlived fission products . One exception is the decay of Pu241 with a halflife of 14 years to Am241 halflife 432 years . Though the decay rate is much lower , the radiation hazard is higher because the decay includes a lowenergy gamma ray . Recycled fuel with higher Am241 is therefore somewhat harder to handle safely . Also , the Am241 is not fissile and is therefore prone to absorb neutrons in a standard lightwater reactor and produce higher transuranics rather than fission and produce energy and fission products , so the spent fuel is also harder to handle . Fast reactors in principle can help reduce these problems , since most transuranics undergo fission in a fast neutron spectrum . But fast reactors do not have a strong track record of reliability and carry a significant cost premium . So in considering the economics of recycling , it 's important to take into account not only the cost premium of the fuel but also the cost premium of the reactor needed to use the recycled fuel most effectively .",0
"WikipediaRequests_for_commentHistory_and_geography The following RfC was posted earlier today in order to end this dispute once and for all . I trust that you will do the same , Phil . TalkRossville , Staten Island As part of an ongoing edit war , has been arbitrarily reverting all additions of external links to the article as removal of spam . These external links , which had been part of the article since it 's creation , are not spam , and were unjustifiably removed . One external link links to an article about the 150th anniversary of the oldest Roman Catholic Church in Staten Island , which is located in the neighborhood . Another external link links to a website created by a former resident who describes what it was like to grow up in the area before it was built up . It seems to me that this Philip Gronowski character , who has recently been resoundingly rejected in his candidacy for RfA , is not making legitimate revisions based on the rules of Wikipedia , but on his own interpretation of what is spam . I 'd like to request that this article be submitted for third party arbitration , and I have exhausted all attempts at a compromise with Mr. Gronowski . I will abide by any decision made by an impartial administrator concerning this dispute . Thank you very much for your consideration .",0
"why You are a snitch you had to run and tell on me didnt you now you with face my wrath of everlasting IPs Love you 216.6.232.237 Love you too ! Much love too from this one dont delete this use it against me for your sock puppet investigation 80.84.55.220 Im also useryourname hope that helps 80.84.55.220 hi again this is fun took a while to block that other one lol , whats up , i know u and that other guy have been talking ur ignoring me lol u think im stupid ill still muck with you love you bye 80.84.55.212 oh I forgot to say good job on becoming a admin i saw you became on on the 28th niceRBI does not work unblocking my account will fix it or i can do this forever i have unlimited IPs 216.6.232.235",1
"You are as extremely biased admin and your acts are not justified in any way . You have n't even mentioned which personal attack . I find your name extremely offensive and a symbol of Hindu imperialism . Blocking me is a way of stopping resistance against Indianbiased edits , by corrupt admin power .",1
I 'm going to punch you in the ovaries That 's right . Right in the babymaker . Get a fucking life .,1
"There is no reasonable interpretation that makes linking to an existing wikipedia image a copyright violation , and so at least in that you were just freaking wrong .",0
"Note the edit you are referring to was not in article space , hence was not vandalism . It was a genuine question raised out of concern . 86.7.18.55",0
"That is fucking ridiculous . Still the other editor got not so much as a warning , let alone a block . A week ? What a cunt you are and what a pathetic joke your so called rules are . I am sure you expect people to actually follow them even while you treat them as meaningless . Well , it 's not hard to get a different IP address . 200.120.210.115",1
It 's true too . See the top of my talk page _ User talkMistress Selina Kyle,0
"Then start quoting the damn cover instead of a message board ! Et tu , Brute ?",1
Admins and cowards The fact is admins have been pathetically useless at handling DS you can not even keep him from violating his IBAN so you choose to block both and make an example of TP since you know TP is civil and will not call you lot wankers or pricks I know Reagentspark is fond of being called a wanker by DS thats why he wants TP blocked for a week for a violation he did not commit admins please grow some balls and deal with DS thats the root of the problem no hounding by DS means no reporting by TP its actually not rocket science I do understand some admins may feel threatened by DS and his aggressive style but hes not going to come out of the computer screen and grabs your balls ..... be a man and stop DS from hounding with whatever block indef most likely TP and it will be over ! 86.177.11.244,1
