Text,Toxic
"Gee , Froma , if Obamacare 's problems were fixable why did n't Obama and the Democrats fix them ? Obamacare did n't need Republicans to sabotage it ... it 's been doing just fine sabotaging itself .",1
"You answered your own question in your original post . Shardell is a newcomer whereas Tommy has already succeeded . He is an Earl and King both referred to Bunk Sandwiches , not to Pizza Jerk because of his success . Does Shardell have similar success ? If not , then what 's the basis for the claim that calling Tommy a king is sexist ? But this flimsy accusation of sexism seems like an attempt to discredit the review without actually engaging what it said or defending the quality of the food . What you should be criticizing Cizmar for is his love of Beaverton Sub Shop , not expending so much effort being outraged over the use of one word that is , at worst , ambiguously sexist .",1
"This story is a case of comparing apples to oranges . One has to wonder how Stats Can , a venerable organization with a lot of credibility , can get away with this . Gender equity is not about equal pay across the board but about equal pay for equal work . In this regard I understand there are sectors of the economy where women dominate that have comparatively low pay scales . It is my understanding that in fields where men and women actually do the same work the pay difference comes down to seniority , skills and qualifications , plus a small amount of bureaucratic inertia . This topic , like the recent one about police handling of sexual assault cases and sexual assault in the military , are perennial favorites for writers because there is no end to them . There will always be new angles to write about . It is not that these stories are festering sores on humanity but that the facts such as they are , are very subjective and border on fake news .",0
The only time I 've eaten Baked Alaska was at a small restaurant in Chile ...,0
"'Morality ' and warfare are loosely linked at best . And even the word assassination comes from a 14th century sect whose job it was to kill kings . The name Assassin is often said to derive from the Arabic word Hashishin . 600 years of history provides some precedents , do n't you know ? httpsen.wikipedia.orgwikiAssassins You do recall that WWI was blamed on a nongovernmental political assassination , correct ? Archduke Franz Ferdinand ? Bogus Casus belli on not , that started WWI . Was that 'moral ' ? Were our attempts specifically against Saddam Hussein or Qadaffi 'moral ' ? Remember , when Reagan tried to kill Qadaffi in 1986 and only killed his daughter ? Or when Obama did the same in 2011 , both using air power , we were not at 'war ' with Libya at all . According to Obama , bombing was critical to protecting American National Security interests ! And Trump hit Libya again six days ago . ISIS and alQaeda were the excuse this time .",1
"I did not realize Trump was a leftwing , anticapitalist , socialist dictator , which is what a Nazi is seems Trump has to be reelected and faces term limits . Funny how people closer to being a Nazi seem to call others a Nazi . By the way if these ILLEGAL ALIENS want to be contributing members of OUR country they should run back to their own country and apply for a work visa or for lawful immigration . It 's not very fair for those who come here the correct way if others only have to run across the border to get the same benefits .",1
"Yeah , and notice hisher name ? Jenny Talia . Genitalia . A real pathetic person .",1
"So , idparocks ..... why not just say kill . ? ? Why go through all the language gyrations to find a word like harvest ? Just say the word kill . Harvest is just a euphemism used by hunters to soften the sound of what they are doing . I 'm not a hunter but I am a devout fisherman . I kill the fish I catch .",1
KON Foolish ˈfooliSH ADJECTIVE of a person or action lacking good sense or judgment unwise P it was foolish of you to enter into correspondence i. e. A Trump supporter . synonyms stupid silly idiotic witless brainless vacuous more Nothing I ever do will come close to the idiocy of voting for andor supporting Trump .,1
"You give a multicultural , bilingual , intersectional sht about that ? I congratulate you for a remarkable degree of irrelevance !",1
At least ten students are too stupid to go to Harvard .,1
"httpwww.commondreams.orgnews20170331senatedemsaskgorsuchshelpexposesecretdonorsbackinghisnomination Will you ask JCN to disclose the identities of its donors in order to put to rest any concerns that donations made in secret could affect your rulings ? Should you find out the names of individuals or organizations who contributed to the the JCN 's , or any other campaign in support of your confirmation , will you pledge to disclose them to the American people ? Should you find out the names of individuals or organizations who contributed to the JCN 's , or any other campaign in support of your confirmation , will you pledge to a make public any cases in which they appear as litigants and b consider recusal even if the formal rules of Supreme Court do not mandate it ?",0
Is n't your use of the term fairer sex a tad misogynistic ?,0
"Well ... As long as they are comfortable being dependent on US MilitaryTaxpayer support , then YES , they do need permission . And it is time to give them that permission .",0
"I think the policeman should be commended . He chose a flesh wound over a kill shot , in spite of the fact that his life was clearly in danger . I wish more police would take note of this . Too many kill shots that could have been taken care of with less deadly methods . I understand that , with a gun pointed at you , your adrenaline pumping , and you come up on a scene and a suspect that you know little to nothing about you tend to react instinctively for self preservation . But , I think more deescalation training would be beneficial in learning how to cope with that instinct . I know I 'll get flak for my comment , but so be it , wo n't change my mind one bit .",1
"I 'm shocked by all of the negative attitudes this has brought out here in the comments . The youth vote is meant to let our youth participate and have a voice in a process that largely ignores them and then at 18 magically expects that they will turn up at the voting booth . The angry comments about students not voting your way are appalling to me . I had my own conversations with my two high school children about the results , but I ca n't imagine bashing the process or saying that they were stupid for voting opposite of me . We want our youth to have an opinion . Not just the one they see in headlines or from parents , but one they find for themselves . I do n't know that the youth vote is doing that as I imagine most voted either based on headlines or what they hear at home , but if it made even a few think for themselves that 's progress . Also , for the comments saying they vote liberal because the teachers influence them , you obviously do n't know how teaching works .",1
"I agree , which is why I do n't take your own statement as gospel either William , no offense intended . A well managed process has built in checks for performance and accepts that changes are inevitable . Past performance , good or bad , is not always an accurate indicator of the future . That 's a universal truth for virtually all organizations , private and public . But politics does n't work that way does it ! LOL Partisans will accentuate the negative , knowing the faithful will believe them and the opponents wo n't spend all their time on defense . It 's a basic of modern politics , one that has depressed so many voters that they shy away from either party in disgust . I 'm one of them . While registration has changed some this year , independent voter registration has by far the greatest gains in registration . httpwww.peoplepress.orgtopicspoliticalpartyaffiliation",0
"When Florida becomes overwhelmed by rising sea levels and they ask for relief , we should all just tell them that it 's one big hoax and that since we ca n't see it in our backyard , it is n't happening . Could n't happen to a better group of people . Let them swim . I 'm done with the US of Corruption .",0
"How is it a specious argument when it applies to women in Quebec right now ? It 's the exact situation that exists . It does n't matter if it is a requirement or not . Only if the face is covered . So much confusion hereobvious with your line about religious freedoms . Freedom of religion is a Charter right . Whether it is religious , or a simply a belief of conscience does n't matter . The Charter gives people the right to do to express their own beliefs . Not one person here has explained to the contrary . Explain how allowing a Muslim women to wear a niqab puts her rights about yours ? What right of yours is being affected ? You do not have a right to see the faces of people around you . It 's not in the Charter . That is why your post so many others is nonsense . Calling me names , and insulting my intelligence does n't change the legal reality of the Charter of Rights . Carry on downvoting , and remember the few us who told you how wrong you were when this law is declared unconstitutional .",0
"Is there anything more arrogant than a Liberal ? ? ? Are we really such a success storey with our low productivity , balloning deficits and mediocre GDP growth ? ?",1
Stevens ? What Stevens ? Ted was never married to an Alaskan Native .,0
"You 're obviously not a Canadian because your claim is utterly false . We permit all of the above . Canadians can display an Islamic State flag , or wear KKK and Nazi garb if they wish . We do n't prohibit people from wearing or showing something . In Canada we only prohibit you from doing things that harm other people .",1
I 'd rather be a little concerned with Trump than to have Hillary or Bernie giving this country away . We already had 8 years of that crap with the entitlement crowd growing exponentially and open borders . Do you consider wearing vaginas on your head and walking down the street as rational conversation ?,1
Decriminalizing or reducing the State penalty for Federally illegal Schedule I and 2 drugs does not result in fewer addictions or more health treatment in Oregon just more illegal drug abusers in Oregon . And they will blow through that 'first offense ' gate so fast that they will be in jail before you can say offense number three !,1
"Rife with speculation ? To me , Macdonald 's argument seems pretty dispassionately analytical and seeks to tie M103 into a broader discussion of the increasing strictures being both officially and informally imposed on belief and speech in this country . I do n't think Macdonald 's critique is speculative so much as it is observational . The problems with M103 are apparent , particularly where it seeks to condemn irrational human fear or belief as in any phobia or , paradoxically , could be applied to religion , which renders it logically ludicrous , but more importantly , and dangerously , where it broadly and unrestrictedly condemns all forms of behavior that its promoters consider to be unacceptable , and therefore veers into the realm of authoritarianism . In reality , free speech wo n't be lost by means of any single action or parliamentary motion , but will if we 're not vigilant inexorably be dismantled gradually over time , as Macdonald argues is now happening in Canada .",1
"Not just you , but the others whose handles have been stolen , are without doubt heavyweight opinion makers here . That is precisely why you were targeted , plus the fact you were women .",0
"I 'm not saying taxation is n't important , but the cost of shelter relative to earning potential is a FAR larger factor than taxes . If you 're not from here and you see that a basic detached house will require 2 hours of daily commuting and will cost ten times the pay you are being offered , you 're probably going to look elsewhere . I truly love this place . It used to have a subtle charm and BC is a wonderful place . But the only people who do n't see the hubris and hilarity of comparing Vancouver to places like New York or San Francisco never mind Seattle are those people from here who have never lived anywhere else . Vancouver prices have been engineered through policy related to real estate and immigration , not because everyone is flocking here for opportunity or because it 's world class . If we stopped trying to make ourselves so attractive as a hedge for foreign money and turned off the debt taps from fullon , we could end this foolishness .",0
BMW The brand of choice of egomaniacs and useful idiots .,1
"Even though the current Pacific cyclone season is one of the tamest in recent history , I am sure the Shorsian climate Gomers will declare this specific event the result of atmospheric CO2 .",0
"Back in my day as a high school kid Alaska was n't so awash in guns . The south 48 gun culture has been real hard on us lots of people have had stupid ideas about how to go about with guns , ideas that do n't come from up here . Because of those Outside attitudes about guns , we now have handguns all over the place . If you 're a hammer , everything looks like a nail . If you are packing because your cultural influences tell you that you should be , chances you shoot someone with a gun you are carrying rise from zero .",1
"Yeah , your right about white privilege , we should be so ashamed of ourselves , look at the society we created , so many millions leaving our countries to go somewhere else to get away from us ........ oh wait ........... never mind .",1
"History matters Outsider77 . Obviously , white people have the legal right to enact the white supremacist ritual of blackface but the question is should they ? The minstrel show , or minstrelsy , was an American form of entertainment developed in the 19th century . Each show consisted of comic skits , variety acts , dancing , and music , performed by white people in makeup or blackface for the purpose of playing the role of black people . Minstrel shows lampooned black people as dimwitted,1 lazy,1 buffoonish,12 superstitious , happygolucky,1 and musical . httpsen.wikipedia.orgwikiMinstrel_show",1
"Or you can build your own chart , for free , using Google Drive and Google Finance and just the stocks you wish to track .",0
"That 94 million number is right out of the BLS statistics for January . According to the Bureau of Labor Statistics , the labor force participation rate for January 2017 was 62.9 which translates to 94.366 million people over 16 that were not actively participating in the labor force . That number was actually 0.2 percentage points better , or 736,000 less than the LFPR for December 2016 . The numbers are out there and even the mainstream media publishes them . By the way , the LPFR data is the proof that the economy sucked under Obama . Under Obama the LPFR dropped to levels not seen since 1978 Jimmy Carter . httpsdata.bls.govtimeseriesLNS11300000",1
"You 'd think after one failed media venture after another , Shannyn would have fallen far enough to seek public office herself instead of take pot shots at it .",0
"Interesting the organizer of the event also support the truth Conspiracy . Passes out DVD.s and exhibits signs stating that the United States organized ad bombed itself on 911 . All those first responders , those police and fire department men and women were idiots in his mind , dying for a imperialist racist country . Quite sad .",1
"Spreading distrust of the free press , of intel , of our judiciary system calling a group of Nazis and white supremacists fine people some of whom openly endorse want overthrowing our government support of a corporaterun internet , where providers decide what we can access , and how fast , based on a business or political groups ' ability to pays so much for small business and access to information on which to base decisions , using sources providing different prospecting . And lets not forget an EO allowing toxins to be dumped in our waterways , and giving a thumbs up to pesticides proven to cause cancer . Lets not forget minor travesties such as okaying brave hunters to murder sleeping bears and their cubs in their dens .",1
So it might get set aside by Christmas .... the courts in SA or chronically slow .,0
Do an autopsy . Opiods ? Birth control pills ? Alcohol ? Lead ? Untreated sewage full of antibioticresistance flesheating bacteria ? Think of all the bad stuff researchers have been finding in sewage . I 'll betcha it 's Mankind that killed it .,1
NFL should play a few more games in China . Lets see if the spoiled athletes knee . Better yet they can knee and defect to China .,0
Do n't you mean RussianLeaks comrade ?,0
Snow is beautiful but I wish you 'd chosen a better photo . Husband stealing women isnt what the PDN should be promoting !,0
Tired of paying for parasites .,1
"Did you even read the article ? Considering there are several charges against him and he has appeared in court , I 'd say he already experienced some legal problems and probably more to come .",1
"Boy , that 's a lot of hands Teddy . For the first hand , yep , it takes a special kind to be able to wreak havoc while doing absolutely nothing . For the second hand , he is a power mad narcissistic dictator who is a threat to the world . Putin must be laughing himself silly over the demise and disarray of the US government . On yet another handTrump has proven that he lacks the ability to hire credible and capable people think Flynn , Spicer , and the most recent debacle The Mooch . Thank God others are vetting his Appointments . As for sabotaging his agenda , Trump does n't need any help , he 's doing a bang up job on that all on his own .",1
"there is no such thing as a union job as unions have never once created a job . Businesses create jobs . They are the jobs businesses offer . the only ones I know of who need a union are the ones who do absolutely nothing to earn a raise , and are the laziest coworkers I 've ever worked with .",0
Letting nature cull the herd of the least intelligent is part of evolution I could not agree with this statement more .,1
"Boo hoo , has nothing to do with the idiots in office and everything to do with Alaskans only caring about themselves . Voter turnout was pathetic and has been for many years here . Only thing Alaskans show up to the polls for is when their handout is being threatened",1
Counting your chickens often ? Probably unwise when your eggs are already rotten .,1
At every turn we find out that the evidence has been manufactured by team Clinton . The whole departments of the government have been weaponized by the Democrats and they can not find anything against Trump . There is plenty to showcase how Clinton was given preferential treatment by the FBI and others . The DNC robbed Bernie of the nomination and I am happy they were not able to buy this one from Trump .,0
"My memory is fine . I do n't judge a party by its past members of leaders . I do allow for change . My memory also remembers well the highly questionable and unethical sale of BC Rail , the broken promises of Gordon Greed is Good Campbell , followed by his toadie , Chipper Crispy Cracker friend to all big corporations who want favours for a price , of course .. Too many years of one party in power promises an increase in corruption .",0
if trump and his appointments are so far any indication of fitness for the job it looks like Hagerty will need to hire a muscleman just to carry Caroline 's jock strap for him . Mazie is correct once again .,0
"They are cheaper because they operate illegally . They do n't pay for taxi licences or Commercial insurance rates , and the drivers likely do n't pay tax . All businesses could drop their prices 2550 if they did the same . If you are for deregulating the entire taxi industry that 's fine , but the do n't blame cab drivers for it . It 's the government that applies the regulations and charges the enormous fees and taxes to operate a business in this Country Province City . Black Market is always cheaper , that 's why .",0
So you 're fine with having your pussy grabbed ?,1
The only tax that must be looked at is a sales tax and the spending of these idiots in government DOWN SIZE like everyone else ! The sales tax catches everyone no exceptions !,1
Non sequitur . Also incomprehensible .,1
You missed the point entirely .,0
"Fr . Martin is a voice of reason in a sea of culture war intrinsically disordered , do n't ask do n't tell Catholics . I particularly liked an essay fr . Martin wrote a couple years ago in America about how cruel and unrealistic it is to expect gay men to become faithful Catholics google what should a gay catholic do to find it .",1
"Achievement tests can help spot problems for a subject or for an individual sturdent . but Political minded authorities and school boards misuse the data to reward or punish schools for their scores instead of using them for improvement . That is how the voucher scam has stolen money from educating all students to creating a system to allow the churches and the upper classes to redistribute education taxes to the privileged few or the 'good religion . When I see more money flowing to christian schools than to moslem or hindu or native american schools , I get even angrier at the perversion of christianity by these authoritarian hypocrites who ignore the basic principles of Jesus ' alleged words in the bible . The zealots keep citing old testament laws to justify the anger and prejudices of xenophobia . They ignore the Beatitudes , or the lesson of the Samaritan helping a stranger or forgiveness of the Prodigal son , or the healing of the sick , or the non judgement of women who err .",1
"I bet this lawyer they had in common promised them Canadian citizenship if they helped Snowden , now the lawyer is trying to shame Canada into expediting their bs claims . What a piece of work .",1
"Or , Gardner is hoping that enough Republicans vote yes that he can then vote no and look brave without torpedoing the bill 's passage .",0
Pence is effeminate and weak . I agree that he looks silly and is background is filled with ethical problems . Check his governorship of Indiana out .,1
Such a thinskinned lummox . Did his parents not teach him ANY manners ?,1
"But , but .. the free market fixes everything .",1
The lack of knowledge and misinterpretations of history on this thread plus multi year or decade false hood book reading are embarrassing for canada . sad,0
Too late Western Canada is already decidedly Chinese,0
"you as usual are the bs spewing liar lefty , , the uniform is part of the police , ! , BLM is not right its a hate living bunch of idiots toronto , heck canada has no room for ! , , it was BLM that screwed up the parade not the cops .. time to take your alt left wingnut bs elsewhere , toronto is fed up loser , , NO FUNDING",1
"Ok . I have a problem with the short sightedness of some people . Canada has no choice but to be a welcoming nation . We are not a welcoming nation because we are better than the Americans . Government does not tell us all the facts . Canada brings in lower grade people that can work in mines , oil industries , and cheap labor for the fast food restaurants , among other things . On the other hand , Canada loses highly skilled and well educated people that can not find a decent job . For example , the US Diversity Visa lottery does not accept Canadians because there is more than 16,000 immigrating to the US every year . Those are on top of the ones on work visas or studying in the US and will not come back . And because of these low grade low paying jobs that are being filled , the dollars going into the treasury are not enough to maintain the status quo on pension programs , so the government raises the we contribute into the plans . They just want us to think we 're better than Americans .",0
No . The BC Liberals have ruined BC astronomically for foreign money while even selling our assets to foreign control .,0
"It was stupid to have the Indigenous leaders invited in the first place . It was a oneday meeting with a packed agenda ... hardly the time to entertain the chiefs ' posturing . So now we get the worst of both worlds ... a government cynically trying to claim credit for including the chiefs , but with the chiefs dissatisfied with the superficial treatment they received .",0
Time to go to solar and wind power .,0
Good to see the ship being righted as we turn away from the Constititional mess created by BO .,0
"The last smokey bout , my dog tried to die . Two days in the doggie ER and ICU , and he is now a compromised dog . Congestive heart failure . Could n't get oxygen enough , which would n't allow his heart to get the water out of his lungs , so it was O2 , diuretic drugs , and now he is fine . But on a heavy dose of ril drugs for the heart and getting water removed . This shot of smoke is slowing him down , but not in death spiral . I have to guess there are many people who will find out how compromised they are , soon . So we are up to 500,000 acres burned this year . More on the way . My overunder bet on Chetco Bar is over 260,000 acres by fall rains . Am thinking the new Gorge fire will hit 30,000 acres by Friday , no wind yetgorge wind30mph plus to 50 on the next cold front , and maybe threaten Bull Run before it is over . The Horse CreekSeparation Creek fire was where I went cutthroat fishing as a kid , in September , when the spring chinook were spawning .",0
"from The Guardian .. in Australia , a similar cladding fire .. and was used in thousands of highrise apartments and other buildings , despite only being approved for use in Australia for interior use or in lowrise buildings . Similar fires in Qatar to high rises if you recall .. now banned there and buildings ordered to remove the cladding already there .. though only partial compliance . If i 'm correct , that leaves China as the main manufacturer of this lowgrade cladding .. maybe they 'll add it to Hinkley C too .. make it look nice ?",0
"Britain has been involved in the Middle East for more than a century . They were not popular . Quite the contrary . It is not surprising that someone is striking back . Even more significant was Britain 's participation in the invasion of Iraq . That invasion was obscene . It is surprising that there have not been more people reacting to the arrogant , disgusting behavior of their country . People including police seem to think that their country can attack other countries with impunity ! ! Britain attacked Muslim countries , Muslims are responding . It is surprising that people of other races , people of principle , are not striking Britain .",1
"Democrats can reliably win the Peoples ' Republic of Juneau 's downtown district , a couple or three districts in Anchorage , downtown , the UMed , and East Anchorage , a district or two in Fairbanks , and a couple of rural districts . It 's been that way for thirty years . Sometimes the Ds come up with a particularly attractive candidate that can win in some other districts and sometimes they put up candidates that sound more like conservatives than most Republicans do . All the Democrat efforts in redistricting have been to try to dilute solidly Republican areas so they have some hope of coalitions . Now their toy is falseflag Republicans backed by the Democrats for districts where a D is the kiss of death . You lefties liked gerrymandering when Knowles led the reapportionment in '00 . Hypocrites !",1
You now accept Benedict as Jesus ' Vicar . LOL ! ! ! Five years ago you wanted to hang him . Hypocrite ! ! !,1
"The DP coverage of recent developments on the Korean Peninsula is surreally awful . At least Gardner has the good sense to be concerned about a madman with WMDs being able to hit Denver with an ICBM this lunatic , Kim , has threatened to annihilate the US , Japan and the RoK . The Allies are very close to a military strike against NK because sanctions and diplomacy have not slowed Kim 's nuclear proliferation and missile programs . Haley said that the US will not even bother to call a meeting of the Security Council because even if more sanctions were agreed , members , especially China , Russia , and Iran , would not enforce them . Trump tweeted quite clearly We will not allow this to continue ... If the US must use force to stop Kim from getting a nuclear ICBM , then it 's likely that there will be millions of Asian casualties which will precipitate WW III because Russia China will not stand idly by . The DP does not cover this crisis properly . It 's a dereliction of journalistic duty .",1
Whoa ! .... Where do I sign up for the halftime JP job ? A little supplemental income would be good .,0
"If I was sitting at a table with any black people present , and a person with the name or title Master was introduced , the same ironic thought that flashed into Marrus ' head would go through mine as well . And it would occur to everyone else present also . Oh yes it would . Marrus was however stupid enough to blurt it out in a clumsy attempt at humor . The hypersensitivity shown by the reaction extends into the tech world by the way . In various communications protocols between electronic devices , the terms master and slave were used to accurately describe which device initiated a data transaction and which device responded . But no more . Some little snowflakes were apparently outraged .",1
"The Deady Hall renaming drive teaches us something important . Just a Oregonians were blind to the evils of traditional slavery 150 years ago , modern dogooders are blind to current evils . Today , 1 percent of the American population has been enslaved in the prisons . Blacks and minorities are disproportionately represented . A few are there because they pose a serious threat to others . Most are there because Americans still do n't get it when it comes to respecting fellow humans . Those who expend energy on the dead Deady issue , apparently have no problem with the enslavement of so many , this time in cages where every action including excrement is monitored and controlled . The blindness of the many to current atrocities and the focus on those past that no one can do anything about is so representative . We still do not respect our fellows . Start with current practice which can be changed . The focus on the past is cowardly and empty .",1
"People are scared of black people because black people can be violent they will probably beat you up if you annoy them . So I have rarely seen whites or Asians being openly , verbally racist to black people . But I did hear my white female high school classmate say something nasty to a black girl who was a nice , polite , friendly girl , not the type of girl who would beat you up . I have seen white black people harass , bully saying racist things to Asians or saying racist things about Asians . I have seen Asians being nasty to Asians , Asians saying nasty things to Asians , Asians saying nasty things about Asians . Asians are easy targets for racists bullies because Asians are less likely to beat you up or talk back to you if you harass them . Most likely , you will see acts of racism against Asians Muslim looking people . Blacks face discrimination prejudice in school , looking for job , looking to rent a home . There have been news reports of racist white people attacking blacks .",1
Are you sure Wynne is capable of playing such dirty politics ?,1
"EWTN , if it wanted to , could do great damage ... It already has and yes , I plead guilty to cropping the original",0
"And of course he can afford cigarettes too notice the pack of name brand smokes on the table . WW should have or could have found a better spokesperson to represent this serious issue , not some self appointed narcissist .",0
"It 's an absolutely beautiful idea . It 's a real concept of genius . As you have said , the power to dismantle the EC rests in the states . This lets a sufficient number of states accomplish that without the grind of a constitutional amendment . trump has certainly provided the impetus to get this done and get it done soon before anything like the catastrophe that he has wrought ever , ever happens again . Genius ! ! !",0
... because it 's men that seem to want to control what women wear or do n't wear ?,1
Notice the first three letter of TRUdeau almost spell TRUmp . Are we getting the same run around ?,1
"The Ku ' e petitions . Really ? I will let the readers determine how credible they were . Here is the link . Check out everybody the Kauai woman 's petition . All the signatures are in the same handwriting , last names and no first , children under the age of 18 , no addresses . Hardly genuine . Just some woman 's club . httplibweb.hawaii.edudigicollannexationpetition.html",0
are you doing the work yourself ? Why would you pull a permit for that ? The city has no right of entry and you have a right to privacy .,1
"Physician here . These perks are commonly claimed as tax deductible by personal medical corporations . I ca n't speak for other small businesses . I fear what these changes may cost my colleagues and I , but I 'm all for levelling the playing field and not allowing upper class folks to skirt taxes by using what are effectively loopholes in the system . That said , if these changes do pass I would like to see some sort of acknowledgement that small businesses and the self employed must selffund their benefits , mat leave , pensions , etc .",0
"tRump has n't engaged on any issues , 8wop . He 's done nothing but shoot blanks because he 's not informed on domestic or foreign policy . tRump just stands behind a podium and waves his hands around telling his audience , or anyone that 'll listen , to trust that he and he alone will make everything better . Yeah , better for the tRump dynasty .",1
"You short yourself . I can assure you that I could never do that job . I could never handle all those orders , remembering who wants what , stand on my feet for 8 hours a pop , and putting up with people giving me a hard time for making a single mistake . No ma'am , if you did that for 10 years you should have been halfway to retirement off of that . So the question becomes If someone had offered you a retirement after 25 years would you have stayed a waitress ?",0
"no , just call out their lies , big difference . keep up please ...",0
"Military veterans suffering from PTSD should never , ever be allowed to own guns . This legislation is so common sense . Disgusting that nearly all Republicans opposed it .",1
"McCain was too stupid to pick Palin . I would be very surprised , if the offer was put forth , that Sullivan would be that stupid to accept a DT offer for VP . His political career would be over . But maybe in the long run , that would be good for Alaska .",1
"The next mayor has to be willing to say and the governor , and the Legislature , and the council have to be willing to say when it comes to transportation , there is no free lunch . No one 's going to come in here and build the system and it 's going to be free , and you only pay a dollar to ride that 's not real . The reality is , if we want transportation improvements , we 're going to have to pay for it Jeremy Harris The Exit Interview The Honolulu Advertiser , late 2004 . We were warned , before , by people we did n't want to hear from , that once you go down this road of transportation improvement rail that you have to be dedicated to both know it ai n't coming free , and that we are taking on new bills to pay for the system . Through a number of mayoral elections , charter amendment proposals , yelling and screaming at neighborhood board meetings , and just continued angst by the opposition , the system continues to move along and be built . And now we are being asked to time out ?",0
"I 'm not sure about Alberta , but in BC all court proceedings are voice recorded . That recording is what transcripts are prepared from .",0
"So now we 're defending racist hate groups and domestic terrorists ? Really . Sorry como , but you 've lost all credibility at this point . I thought you might have a shot at human decency .",0
"These right wingers on here are , simultaneously , totally uninformed , ignorant and proud of it . It 's truly mind boggling ...",0
"Dude , if you are going to post pointless inane comments , could you at least get your anatomical terms correct ? When a woman wears very tight pants , you are not seeing her vagina , but the outline of part of her vulva specifically labia majora . I am beyond tired of people confusing vagina with the vulva . Yes , they are connected , but they are not the same thing .",1
"Look at south end of Forks , a real garbage dump , with criminal illegals living there , right next to visitors center ! How nice ! Welcome to Forks and the garbage Dump trailer park that looks beautiful ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! LOL LOL LOL LOL LOL ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! ! !",1
Your a fucking racist Im sure . Judge a book by its cover . That dude is actually a really good dad and did everything for his kids . He held down a job always . Unlike a lot of people I know . Dont be so judgemental when all you see is a black male with tattoos . Racism is real and people like you and comments like these that make America so ungreat you fuck head ! !,1
"What ? The biggest lie ever told by progressives is that we are all equal ! Equal at birth and then reality , environment and genetics set in !",1
How about huge boulders along the side of the river that is changing .,1
"No one stopped him from studying Social malaise as a topic . The problem was that he did n't really study it , did he ? Even if he was 'right ' , his article had no actual evidence beyond his personal opinion . It addressed no counterpoints and provided no solutions or future directions . If he was a blogger , fine , cool article but he 's not . If you 're a Director of a research institute , do some research or get a new job .",1
"And let me guess all of our kids are now addicted , use has gone up , and DUI 's have skyrocketed ! Oh none of that has happened , like in Colorado , Washington and other nations ...",0
"Can you imagine having CNN and CBC as your sole source of news . If you watch canadian news channels like CTV , you will note that the feeds are mainly CNN . CNN is popularly called the Clinton News Network . This is the same company that gave Clinton the questions to the Presidential debate and the same news channels that would broach no critisimn of Clinton , despite her actions along with the DNC , to fix the 2016 nomination race against bernie sanders . So , we are getting fake news compounded and reproduced locally from the MSM as tho such news represents reality and true investigative reporting . It aint . Tell a lie often enough and the gullible public will accept it as the truth . Thats the Modus Operandi of the MSM ...",0
"I think that sometimes people that go on vacations , that their brains and common sense goes on vacation too . And , as for the vendors , the only reason to encourage these behaviors are greed and stupidity .",1
"I am expecting Trude to have a federal inquiry into the killings , with memorials in Ottawa and Quebec City built to commemorate the event . There will be annual rallies on Parliament Hill calling for the end to Islamophobia . This event will replace WWI in national importance",0
"If you 're saying the people who voted for Trump are stupid , I already know that . So does most of the world . The sad thing is they 're too stupid to know they 're stupid .",1
I 'm glad Hillary is giving wrongwingers sleepless nights and ulcers . Too dang funny .,1
Dijou when running for Mayor said the rail overbudget was due to incompetency . My suggestion then and now is for the Politicians and their significant campaign supporters Privately raise the funds to complete the project . A lot of money that you are unable to regulate means they have enough to pay for their own errors and not increase the GET which will effect the working poor and the poor the hardest . This is a no brainer we are all responsible for our own behavior .,0
"I learned early in life that up is down , wrong is right , freedom is slavery , men are women .... You realize at this point you sound just like an Orwellian parody ? It would be funny if you big government people were n't so violent and aggressive .",1
"Where were you when the media , blacks , and liberals kept bringing up race every time there 's a police shooting ? Your double standard is glaring .",1
"what I have said from day one , gary , with the exception of those using drugsalcohol . I include them with the social parasites , because they are the ones who do not work , and prey on our community . You 're still not addressing how liberalism created the emergency poverty , affordable housing crisis , and is preventing proven soltions to this plight from coming to fruition .",1
httpsyoutu.benx2JdJhAL94 ... had the lunch box w MILK thermos ... still a kick theme song .,1
"Jared is part of an Administration unparalleled in US History . A small contingent of blind supporters , a partisan Electoral College and a GOP have set up the perfect recipe for a dictatorship disguised as Democracy . DJT is an undisciplined hack , unable to bridle his mouth . And Jared along with others willingly lie for his dangerous foibles . The fact will remain written in History Russia aided abetted Trump during his campaign . All US intelligence Departments agree . But now that the GOP has a willing Partner in Crime , they irresponsibly pretend to govern , which they know nothing about .",1
8.5 million Africa Americans that voted for the Democrats in 2012 did n't vote for the Democrats in the last election . They voted strictly race in 2012 . But of course they ca n't be racist . ONLY whites are racist or at least that 's the narrative they want you to believe .,1
You really do n't get it ? Or are you faking ? I am speaking about the need to go beyond simple regulations hon . It is called being morally responsible and doing the right thing . Too many moral zombies out here .,1
